log_timestamp_verbose,log_timestamp_posix,timestamp_verbose,timestamp_posix,interval_sec,msg_source,msg_type,msg_count,msg_served,msg_rejected
2023-06-13 10:59:28.788604,1686668368.7886035,2023-06-13 14:59:28.788,1686668368.788352,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-06-13 11:03:58.094094,1686668638.0940914,2023-06-13 15:03:58.93,1686668638.093939,300.0,mcity-main,SSM,290,NA,NA
2023-06-13 11:03:58.094125,1686668638.0941248,2023-06-13 15:03:58.93,1686668638.093995,300.0,mcity-main,MAP,300,NA,NA
2023-06-13 11:03:58.094138,1686668638.0941381,2023-06-13 15:03:58.94,1686668638.094029,300.0,mcity-main,SPaT,3000,NA,NA
2023-06-13 11:04:04.269891,1686668644.2698882,2023-06-13 15:04:04.269,1686668644.269725,300.0,mcity-main,SRM,71,71,0
2023-06-13 11:04:30.587402,1686668670.5874012,2023-06-13 15:04:30.587,1686668670.587239,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-06-13 11:08:58.003577,1686668938.003575,2023-06-13 15:08:58.3,1686668938.003439,300.0,mcity-main,SSM,284,NA,NA
2023-06-13 11:08:58.003609,1686668938.003609,2023-06-13 15:08:58.3,1686668938.003497,300.0,mcity-main,MAP,300,NA,NA
2023-06-13 11:08:58.003622,1686668938.003622,2023-06-13 15:08:58.3,1686668938.003531,300.0,mcity-main,SPaT,2999,NA,NA
2023-06-13 11:09:05.165996,1686668945.1659927,2023-06-13 15:09:05.165,1686668945.16584,300.0,mcity-main,SRM,72,72,0
2023-06-13 11:09:31.484502,1686668971.484502,2023-06-13 15:09:31.484,1686668971.484363,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-06-13 11:13:58.012717,1686669238.012715,2023-06-13 15:13:58.12,1686669238.012646,300.0,mcity-main,SSM,291,NA,NA
2023-06-13 11:13:58.012759,1686669238.012758,2023-06-13 15:13:58.12,1686669238.012706,300.0,mcity-main,MAP,300,NA,NA
2023-06-13 11:13:58.012805,1686669238.0128045,2023-06-13 15:13:58.12,1686669238.012761,300.0,mcity-main,SPaT,3000,NA,NA
2023-06-13 11:14:05.965910,1686669245.9659069,2023-06-13 15:14:05.965,1686669245.965736,300.0,mcity-main,SRM,71,71,0
2023-06-13 11:14:33.306645,1686669273.3066442,2023-06-13 15:14:33.306,1686669273.306527,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-06-13 11:18:58.022039,1686669538.022036,2023-06-13 15:18:58.21,1686669538.021837,300.0,mcity-main,SSM,284,NA,NA
2023-06-13 11:18:58.022073,1686669538.0220723,2023-06-13 15:18:58.21,1686669538.021912,300.0,mcity-main,MAP,300,NA,NA
2023-06-13 11:18:58.022090,1686669538.02209,2023-06-13 15:18:58.21,1686669538.02195,300.0,mcity-main,SPaT,3000,NA,NA
2023-06-13 11:19:06.733806,1686669546.733804,2023-06-13 15:19:06.733,1686669546.733662,300.0,mcity-main,SRM,72,72,0
2023-06-13 11:19:34.093909,1686669574.093908,2023-06-13 15:19:34.93,1686669574.093775,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-06-13 11:23:58.031341,1686669838.0313385,2023-06-13 15:23:58.31,1686669838.031194,300.0,mcity-main,SSM,290,NA,NA
2023-06-13 11:23:58.031372,1686669838.0313716,2023-06-13 15:23:58.31,1686669838.031246,300.0,mcity-main,MAP,300,NA,NA
2023-06-13 11:23:58.031385,1686669838.031385,2023-06-13 15:23:58.31,1686669838.03128,300.0,mcity-main,SPaT,3000,NA,NA
2023-06-13 11:24:08.525798,1686669848.5257947,2023-06-13 15:24:08.525,1686669848.525653,300.0,mcity-main,SRM,71,71,0
2023-06-13 11:24:35.874399,1686669875.8743987,2023-06-13 15:24:35.874,1686669875.874202,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-06-13 11:28:58.040385,1686670138.0403826,2023-06-13 15:28:58.40,1686670138.04024,300.0,mcity-main,SSM,284,NA,NA
2023-06-13 11:28:58.040418,1686670138.0404174,2023-06-13 15:28:58.40,1686670138.040296,300.0,mcity-main,MAP,300,NA,NA
2023-06-13 11:28:58.040432,1686670138.040432,2023-06-13 15:28:58.40,1686670138.040331,300.0,mcity-main,SPaT,3000,NA,NA
2023-06-13 11:29:09.357900,1686670149.3578975,2023-06-13 15:29:09.357,1686670149.357779,300.0,mcity-main,SRM,72,72,0
2023-06-13 11:29:36.702177,1686670176.702176,2023-06-13 15:29:36.702,1686670176.70204,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-06-13 11:33:58.030268,1686670438.0302658,2023-06-13 15:33:58.30,1686670438.030147,300.0,mcity-main,SSM,291,NA,NA
2023-06-13 11:33:58.030297,1686670438.0302963,2023-06-13 15:33:58.30,1686670438.030198,300.0,mcity-main,MAP,300,NA,NA
2023-06-13 11:33:58.030309,1686670438.0303092,2023-06-13 15:33:58.30,1686670438.030232,300.0,mcity-main,SPaT,2999,NA,NA
2023-06-13 11:34:11.181965,1686670451.1819386,2023-06-13 15:34:11.181,1686670451.181759,300.0,mcity-main,SRM,71,71,0
2023-06-13 11:34:38.498829,1686670478.4988286,2023-06-13 15:34:38.498,1686670478.498733,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-06-13 11:38:58.059185,1686670738.059182,2023-06-13 15:38:58.59,1686670738.059045,300.0,mcity-main,SSM,290,NA,NA
2023-06-13 11:38:58.059218,1686670738.0592177,2023-06-13 15:38:58.59,1686670738.059096,300.0,mcity-main,MAP,300,NA,NA
2023-06-13 11:38:58.059230,1686670738.05923,2023-06-13 15:38:58.59,1686670738.05913,300.0,mcity-main,SPaT,3001,NA,NA
2023-06-13 11:39:11.981934,1686670751.9819295,2023-06-13 15:39:11.981,1686670751.981756,300.0,mcity-main,SRM,71,71,0
2023-06-13 11:39:41.337733,1686670781.337733,2023-06-13 15:39:41.337,1686670781.337568,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-06-13 11:43:58.068438,1686671038.0684361,2023-06-13 15:43:58.68,1686671038.0683,300.0,mcity-main,SSM,284,NA,NA
2023-06-13 11:43:58.068471,1686671038.0684705,2023-06-13 15:43:58.68,1686671038.068357,300.0,mcity-main,MAP,300,NA,NA
2023-06-13 11:43:58.068486,1686671038.0684853,2023-06-13 15:43:58.68,1686671038.068391,300.0,mcity-main,SPaT,3000,NA,NA
2023-06-13 11:44:13.773965,1686671053.7739623,2023-06-13 15:44:13.773,1686671053.773745,300.0,mcity-main,SRM,72,72,0
2023-06-13 11:44:41.122634,1686671081.122634,2023-06-13 15:44:41.122,1686671081.12245,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-06-13 11:48:58.077925,1686671338.0779226,2023-06-13 15:48:58.77,1686671338.077812,300.0,mcity-main,SSM,290,NA,NA
2023-06-13 11:48:58.077958,1686671338.0779574,2023-06-13 15:48:58.77,1686671338.077868,300.0,mcity-main,MAP,300,NA,NA
2023-06-13 11:48:58.077971,1686671338.0779705,2023-06-13 15:48:58.77,1686671338.077902,300.0,mcity-main,SPaT,3000,NA,NA
2023-06-13 11:49:14.670069,1686671354.6700666,2023-06-13 15:49:14.669,1686671354.669744,300.0,mcity-main,SRM,71,71,0
2023-06-13 11:49:44.025061,1686671384.0250607,2023-06-13 15:49:44.25,1686671384.024998,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-06-13 11:53:58.087460,1686671638.0874572,2023-06-13 15:53:58.87,1686671638.087318,300.0,mcity-main,SSM,284,NA,NA
2023-06-13 11:53:58.087490,1686671638.08749,2023-06-13 15:53:58.87,1686671638.08737,300.0,mcity-main,MAP,300,NA,NA
2023-06-13 11:53:58.087504,1686671638.087504,2023-06-13 15:53:58.87,1686671638.087405,300.0,mcity-main,SPaT,3000,NA,NA
2023-06-13 11:54:16.461833,1686671656.4618304,2023-06-13 15:54:16.461,1686671656.461707,300.0,mcity-main,SRM,72,72,0
2023-06-13 11:54:47.850779,1686671687.8507783,2023-06-13 15:54:47.850,1686671687.850612,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-06-13 11:58:58.052494,1686671938.0524912,2023-06-13 15:58:58.52,1686671938.052302,300.0,mcity-main,SSM,291,NA,NA
2023-06-13 11:58:58.052524,1686671938.0525234,2023-06-13 15:58:58.52,1686671938.052371,300.0,mcity-main,MAP,300,NA,NA
2023-06-13 11:58:58.052537,1686671938.0525367,2023-06-13 15:58:58.52,1686671938.052411,300.0,mcity-main,SPaT,2999,NA,NA
2023-06-13 11:59:17.326039,1686671957.3260329,2023-06-13 15:59:17.325,1686671957.325782,300.0,mcity-main,SRM,71,71,0
2023-06-13 11:59:49.995779,1686671989.995778,2023-06-13 15:59:49.995,1686671989.995606,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-06-13 12:03:58.007166,1686672238.007164,2023-06-13 16:03:58.7,1686672238.007012,300.0,mcity-main,SSM,284,NA,NA
2023-06-13 12:03:58.007195,1686672238.0071945,2023-06-13 16:03:58.7,1686672238.00709,300.0,mcity-main,MAP,300,NA,NA
2023-06-13 12:03:58.007208,1686672238.0072079,2023-06-13 16:03:58.7,1686672238.00713,300.0,mcity-main,SPaT,3000,NA,NA
2023-06-13 12:04:18.157905,1686672258.1578994,2023-06-13 16:04:18.157,1686672258.157741,300.0,mcity-main,SRM,71,71,0
2023-06-13 12:04:52.585432,1686672292.5854309,2023-06-13 16:04:52.585,1686672292.585337,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-06-13 12:08:58.016443,1686672538.0164409,2023-06-13 16:08:58.16,1686672538.016307,300.0,mcity-main,SSM,290,NA,NA
2023-06-13 12:08:58.016474,1686672538.016473,2023-06-13 16:08:58.16,1686672538.016361,300.0,mcity-main,MAP,300,NA,NA
2023-06-13 12:08:58.016488,1686672538.0164874,2023-06-13 16:08:58.16,1686672538.016395,300.0,mcity-main,SPaT,3000,NA,NA
2023-06-13 12:09:18.957907,1686672558.9579046,2023-06-13 16:09:18.957,1686672558.957731,300.0,mcity-main,SRM,72,72,0
2023-06-13 12:09:52.678325,1686672592.6783247,2023-06-13 16:09:52.678,1686672592.678239,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-06-13 12:13:58.025894,1686672838.0258915,2023-06-13 16:13:58.25,1686672838.0258,300.0,mcity-main,SSM,290,NA,NA
2023-06-13 12:13:58.025925,1686672838.0259244,2023-06-13 16:13:58.25,1686672838.025854,300.0,mcity-main,MAP,300,NA,NA
2023-06-13 12:13:58.025938,1686672838.0259383,2023-06-13 16:13:58.25,1686672838.025887,300.0,mcity-main,SPaT,3000,NA,NA
2023-06-13 12:14:19.757868,1686672859.7578657,2023-06-13 16:14:19.757,1686672859.757709,300.0,mcity-main,SRM,71,71,0
2023-06-13 12:14:55.195093,1686672895.195093,2023-06-13 16:14:55.194,1686672895.194913,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-06-13 12:18:58.035458,1686673138.0354562,2023-06-13 16:18:58.35,1686673138.035336,300.0,mcity-main,SSM,284,NA,NA
2023-06-13 12:18:58.035490,1686673138.0354893,2023-06-13 16:18:58.35,1686673138.035391,300.0,mcity-main,MAP,300,NA,NA
2023-06-13 12:18:58.035503,1686673138.035503,2023-06-13 16:18:58.35,1686673138.035425,300.0,mcity-main,SPaT,3000,NA,NA
2023-06-13 12:19:20.589783,1686673160.5897787,2023-06-13 16:19:20.589,1686673160.589657,300.0,mcity-main,SRM,72,72,0
2023-06-13 12:19:55.327034,1686673195.3270335,2023-06-13 16:19:55.326,1686673195.326914,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-06-13 12:23:58.044911,1686673438.044909,2023-06-13 16:23:58.44,1686673438.044759,300.0,mcity-main,SSM,290,NA,NA
2023-06-13 12:23:58.044944,1686673438.0449433,2023-06-13 16:23:58.44,1686673438.044817,300.0,mcity-main,MAP,300,NA,NA
2023-06-13 12:23:58.044964,1686673438.0449634,2023-06-13 16:23:58.44,1686673438.044852,300.0,mcity-main,SPaT,3000,NA,NA
2023-06-13 12:24:20.749876,1686673460.7498734,2023-06-13 16:24:20.749,1686673460.749754,300.0,mcity-main,SRM,70,70,0
2023-06-13 12:24:57.844795,1686673497.844794,2023-06-13 16:24:57.844,1686673497.844636,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-06-13 12:28:58.053504,1686673738.0535018,2023-06-13 16:28:58.53,1686673738.053379,300.0,mcity-main,SSM,285,NA,NA
2023-06-13 12:28:58.053537,1686673738.0535371,2023-06-13 16:28:58.53,1686673738.053435,300.0,mcity-main,MAP,300,NA,NA
2023-06-13 12:28:58.053551,1686673738.0535505,2023-06-13 16:28:58.53,1686673738.053469,300.0,mcity-main,SPaT,3000,NA,NA
2023-06-13 12:29:21.197858,1686673761.197856,2023-06-13 16:29:21.197,1686673761.197766,300.0,mcity-main,SRM,72,72,0
2023-06-13 12:30:03.731049,1686673803.7310472,2023-06-13 16:30:03.730,1686673803.730882,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-06-13 12:33:58.063856,1686674038.0638535,2023-06-13 16:33:58.63,1686674038.063717,300.0,mcity-main,SSM,290,NA,NA
2023-06-13 12:33:58.063889,1686674038.0638888,2023-06-13 16:33:58.63,1686674038.063772,300.0,mcity-main,MAP,300,NA,NA
2023-06-13 12:33:58.063902,1686674038.0639021,2023-06-13 16:33:58.63,1686674038.063806,300.0,mcity-main,SPaT,3000,NA,NA
2023-06-13 12:34:21.357861,1686674061.3578587,2023-06-13 16:34:21.357,1686674061.357697,300.0,mcity-main,SRM,71,71,0
2023-06-13 12:35:04.568540,1686674104.5685396,2023-06-13 16:35:04.568,1686674104.568387,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-06-13 12:38:58.077472,1686674338.0774605,2023-06-13 16:38:58.77,1686674338.077163,300.0,mcity-main,SSM,284,NA,NA
2023-06-13 12:38:58.077625,1686674338.077621,2023-06-13 16:38:58.77,1686674338.077365,300.0,mcity-main,MAP,300,NA,NA
2023-06-13 12:38:58.077684,1686674338.0776823,2023-06-13 16:38:58.77,1686674338.077504,300.0,mcity-main,SPaT,3000,NA,NA
2023-06-13 12:39:21.869986,1686674361.8699837,2023-06-13 16:39:21.869,1686674361.869731,300.0,mcity-main,SRM,71,71,0
2023-06-13 12:40:06.399420,1686674406.3994195,2023-06-13 16:40:06.399,1686674406.399334,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-06-13 12:43:58.082850,1686674638.082848,2023-06-13 16:43:58.82,1686674638.082706,300.0,mcity-main,SSM,290,NA,NA
2023-06-13 12:43:58.082883,1686674638.0828826,2023-06-13 16:43:58.82,1686674638.082763,300.0,mcity-main,MAP,300,NA,NA
2023-06-13 12:43:58.082897,1686674638.0828965,2023-06-13 16:43:58.82,1686674638.082797,300.0,mcity-main,SPaT,3000,NA,NA
2023-06-13 12:44:21.965831,1686674661.9658284,2023-06-13 16:44:21.965,1686674661.965708,300.0,mcity-main,SRM,72,72,0
2023-06-13 12:45:07.206563,1686674707.2065625,2023-06-13 16:45:07.206,1686674707.206447,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-06-13 12:48:58.091263,1686674938.091261,2023-06-13 16:48:58.91,1686674938.091115,300.0,mcity-main,SSM,284,NA,NA
