log_timestamp_verbose,log_timestamp_posix,timestamp_verbose,timestamp_posix,regionalId,intersectionId,msgCount,moy,msom,v1_currState,v1_minEndTime,v1_maxEndTime,v1_elapsedTime,v2_currState,v2_minEndTime,v2_maxEndTime,v2_elapsedTime,v3_currState,v3_minEndTime,v3_maxEndTime,v3_elapsedTime,v4_currState,v4_minEndTime,v4_maxEndTime,v4_elapsedTime,v5_currState,v5_minEndTime,v5_maxEndTime,v5_elapsedTime,v6_currState,v6_minEndTime,v6_maxEndTime,v6_elapsedTime,v7_currState,v7_minEndTime,v7_maxEndTime,v7_elapsedTime,v8_currState,v8_minEndTime,v8_maxEndTime,v8_elapsedTime,p1_currState,p1_minEndTime,p1_maxEndTime,p1_elapsedTime,p2_currState,p2_minEndTime,p2_maxEndTime,p2_elapsedTime,p3_currState,p3_minEndTime,p3_maxEndTime,p3_elapsedTime,p4_currState,p4_minEndTime,p4_maxEndTime,p4_elapsedTime,p5_currState,p5_minEndTime,p5_maxEndTime,p5_elapsedTime,p6_currState,p6_minEndTime,p6_maxEndTime,p6_elapsedTime,p7_currState,p7_minEndTime,p7_maxEndTime,p7_elapsedTime,p8_currState,p8_minEndTime,p8_maxEndTime,p8_elapsedTime
2023-05-09 13:59:43.406916,1683655183.4069242,2023-05-09 13:59:43.406332,1683655183.40634,0,2780,53,185399,43405,permissive_yellow,0,0,52,green,0,0,52,red,50,50,52,red,50,50,52,permissive_yellow,0,0,52,green,0,0,52,red,50,50,52,red,50,50,52,do_not_walk,0,0,52,do_not_walk,0,0,52,do_not_walk,0,0,52,do_not_walk,50,50,52,do_not_walk,0,0,52,do_not_walk,0,0,52,do_not_walk,0,0,52,do_not_walk,50,50,52,
2023-05-09 13:59:43.507582,1683655183.5075965,2023-05-09 13:59:43.506669,1683655183.50668,0,2780,54,185399,43505,permissive_yellow,0,0,53,green,0,0,53,red,50,50,53,red,50,50,53,permissive_yellow,0,0,53,green,0,0,53,red,50,50,53,red,50,50,53,do_not_walk,0,0,53,do_not_walk,0,0,53,do_not_walk,0,0,53,do_not_walk,50,50,53,do_not_walk,0,0,53,do_not_walk,0,0,53,do_not_walk,0,0,53,do_not_walk,50,50,53,
2023-05-09 13:59:43.606902,1683655183.6069138,2023-05-09 13:59:43.606202,1683655183.606211,0,2780,55,185399,43605,permissive_yellow,0,0,54,green,0,0,54,red,50,50,54,red,50,50,54,permissive_yellow,0,0,54,green,0,0,54,red,50,50,54,red,50,50,54,do_not_walk,0,0,54,do_not_walk,0,0,54,do_not_walk,0,0,54,do_not_walk,50,50,54,do_not_walk,0,0,54,do_not_walk,0,0,54,do_not_walk,0,0,54,do_not_walk,50,50,54,
2023-05-09 13:59:43.707445,1683655183.7074537,2023-05-09 13:59:43.706940,1683655183.706945,0,2780,56,185399,43706,permissive_yellow,0,0,55,green,0,0,55,red,50,50,55,red,50,50,55,permissive_yellow,0,0,55,green,0,0,55,red,50,50,55,red,50,50,55,do_not_walk,0,0,55,do_not_walk,0,0,55,do_not_walk,0,0,55,do_not_walk,50,50,55,do_not_walk,0,0,55,do_not_walk,0,0,55,do_not_walk,0,0,55,do_not_walk,50,50,55,
2023-05-09 13:59:43.807716,1683655183.807727,2023-05-09 13:59:43.806725,1683655183.806739,0,2780,57,185399,43805,permissive_yellow,0,0,56,green,0,0,56,red,50,50,56,red,50,50,56,permissive_yellow,0,0,56,green,0,0,56,red,50,50,56,red,50,50,56,do_not_walk,0,0,56,do_not_walk,0,0,56,do_not_walk,0,0,56,do_not_walk,50,50,56,do_not_walk,0,0,56,do_not_walk,0,0,56,do_not_walk,0,0,56,do_not_walk,50,50,56,
2023-05-09 13:59:43.908163,1683655183.9081798,2023-05-09 13:59:43.907113,1683655183.907127,0,2780,58,185399,43905,permissive_yellow,0,0,57,green,0,0,57,red,50,50,57,red,50,50,57,permissive_yellow,0,0,57,green,0,0,57,red,50,50,57,red,50,50,57,do_not_walk,0,0,57,do_not_walk,0,0,57,do_not_walk,0,0,57,do_not_walk,50,50,57,do_not_walk,0,0,57,do_not_walk,0,0,57,do_not_walk,0,0,57,do_not_walk,50,50,57,
2023-05-09 13:59:44.008482,1683655184.0085018,2023-05-09 13:59:44.007241,1683655184.007258,0,2780,59,185399,44005,permissive_yellow,0,0,58,green,0,0,58,red,50,50,58,red,50,50,58,permissive_yellow,0,0,58,green,0,0,58,red,50,50,58,red,50,50,58,do_not_walk,0,0,58,do_not_walk,0,0,58,do_not_walk,0,0,58,do_not_walk,50,50,58,do_not_walk,0,0,58,do_not_walk,0,0,58,do_not_walk,0,0,58,do_not_walk,50,50,58,
2023-05-09 13:59:44.106452,1683655184.1064613,2023-05-09 13:59:44.105994,1683655184.106001,0,2780,60,185399,44105,permissive_yellow,0,0,59,green,0,0,59,red,50,50,59,red,50,50,59,permissive_yellow,0,0,59,green,0,0,59,red,50,50,59,red,50,50,59,do_not_walk,0,0,59,do_not_walk,0,0,59,do_not_walk,0,0,59,do_not_walk,50,50,59,do_not_walk,0,0,59,do_not_walk,0,0,59,do_not_walk,0,0,59,do_not_walk,50,50,59,
2023-05-09 13:59:44.208598,1683655184.2086194,2023-05-09 13:59:44.207275,1683655184.207291,0,2780,61,185399,44205,permissive_yellow,0,0,60,green,0,0,60,red,50,50,60,red,50,50,60,permissive_yellow,0,0,60,green,0,0,60,red,50,50,60,red,50,50,60,do_not_walk,0,0,60,do_not_walk,0,0,60,do_not_walk,0,0,60,do_not_walk,50,50,60,do_not_walk,0,0,60,do_not_walk,0,0,60,do_not_walk,0,0,60,do_not_walk,50,50,60,
2023-05-09 13:59:44.306257,1683655184.306265,2023-05-09 13:59:44.305826,1683655184.305832,0,2780,62,185399,44305,permissive_yellow,0,0,61,green,0,0,61,red,50,50,61,red,50,50,61,permissive_yellow,0,0,61,green,0,0,61,red,50,50,61,red,50,50,61,do_not_walk,0,0,61,do_not_walk,0,0,61,do_not_walk,0,0,61,do_not_walk,50,50,61,do_not_walk,0,0,61,do_not_walk,0,0,61,do_not_walk,0,0,61,do_not_walk,50,50,61,
2023-05-09 13:59:44.406199,1683655184.4062054,2023-05-09 13:59:44.405819,1683655184.405824,0,2780,63,185399,44405,permissive_yellow,0,0,62,green,0,0,62,red,50,50,62,red,50,50,62,permissive_yellow,0,0,62,green,0,0,62,red,50,50,62,red,50,50,62,do_not_walk,0,0,62,do_not_walk,0,0,62,do_not_walk,0,0,62,do_not_walk,50,50,62,do_not_walk,0,0,62,do_not_walk,0,0,62,do_not_walk,0,0,62,do_not_walk,50,50,62,
2023-05-09 13:59:44.506205,1683655184.5062103,2023-05-09 13:59:44.505802,1683655184.505807,0,2780,64,185399,44505,permissive_yellow,0,0,63,green,0,0,63,red,50,50,63,red,50,50,63,permissive_yellow,0,0,63,green,0,0,63,red,50,50,63,red,50,50,63,do_not_walk,0,0,63,do_not_walk,0,0,63,do_not_walk,0,0,63,do_not_walk,50,50,63,do_not_walk,0,0,63,do_not_walk,0,0,63,do_not_walk,0,0,63,do_not_walk,50,50,63,
2023-05-09 13:59:44.606242,1683655184.6062486,2023-05-09 13:59:44.605836,1683655184.605841,0,2780,65,185399,44605,permissive_yellow,0,0,64,green,0,0,64,red,50,50,64,red,50,50,64,permissive_yellow,0,0,64,green,0,0,64,red,50,50,64,red,50,50,64,do_not_walk,0,0,64,do_not_walk,0,0,64,do_not_walk,0,0,64,do_not_walk,50,50,64,do_not_walk,0,0,64,do_not_walk,0,0,64,do_not_walk,0,0,64,do_not_walk,50,50,64,
2023-05-09 13:59:44.707174,1683655184.7071803,2023-05-09 13:59:44.706775,1683655184.706779,0,2780,66,185399,44706,permissive_yellow,0,0,65,green,0,0,65,red,50,50,65,red,50,50,65,permissive_yellow,0,0,65,green,0,0,65,red,50,50,65,red,50,50,65,do_not_walk,0,0,65,do_not_walk,0,0,65,do_not_walk,0,0,65,do_not_walk,50,50,65,do_not_walk,0,0,65,do_not_walk,0,0,65,do_not_walk,0,0,65,do_not_walk,50,50,65,
2023-05-09 13:59:44.806292,1683655184.8062973,2023-05-09 13:59:44.805894,1683655184.805898,0,2780,67,185399,44805,permissive_yellow,0,0,66,green,0,0,66,red,50,50,66,red,50,50,66,permissive_yellow,0,0,66,green,0,0,66,red,50,50,66,red,50,50,66,do_not_walk,0,0,66,do_not_walk,0,0,66,do_not_walk,0,0,66,do_not_walk,50,50,66,do_not_walk,0,0,66,do_not_walk,0,0,66,do_not_walk,0,0,66,do_not_walk,50,50,66,
2023-05-09 13:59:44.906172,1683655184.9061782,2023-05-09 13:59:44.905785,1683655184.90579,0,2780,68,185399,44905,permissive_yellow,0,0,67,green,0,0,67,red,50,50,67,red,50,50,67,permissive_yellow,0,0,67,green,0,0,67,red,50,50,67,red,50,50,67,do_not_walk,0,0,67,do_not_walk,0,0,67,do_not_walk,0,0,67,do_not_walk,50,50,67,do_not_walk,0,0,67,do_not_walk,0,0,67,do_not_walk,0,0,67,do_not_walk,50,50,67,
2023-05-09 13:59:45.006205,1683655185.006211,2023-05-09 13:59:45.005810,1683655185.005815,0,2780,69,185399,45005,permissive_yellow,0,0,68,green,0,0,68,red,50,50,68,red,50,50,68,permissive_yellow,0,0,68,green,0,0,68,red,50,50,68,red,50,50,68,do_not_walk,0,0,68,do_not_walk,0,0,68,do_not_walk,0,0,68,do_not_walk,50,50,68,do_not_walk,0,0,68,do_not_walk,0,0,68,do_not_walk,0,0,68,do_not_walk,50,50,68,
2023-05-09 13:59:45.106371,1683655185.106379,2023-05-09 13:59:45.105944,1683655185.105949,0,2780,70,185399,45105,permissive_yellow,0,0,69,green,0,0,69,red,50,50,69,red,50,50,69,permissive_yellow,0,0,69,green,0,0,69,red,50,50,69,red,50,50,69,do_not_walk,0,0,69,do_not_walk,0,0,69,do_not_walk,0,0,69,do_not_walk,50,50,69,do_not_walk,0,0,69,do_not_walk,0,0,69,do_not_walk,0,0,69,do_not_walk,50,50,69,
2023-05-09 13:59:45.206401,1683655185.2064102,2023-05-09 13:59:45.205947,1683655185.205952,0,2780,71,185399,45205,permissive_yellow,0,0,70,green,0,0,70,red,50,50,70,red,50,50,70,permissive_yellow,0,0,70,green,0,0,70,red,50,50,70,red,50,50,70,do_not_walk,0,0,70,do_not_walk,0,0,70,do_not_walk,0,0,70,do_not_walk,50,50,70,do_not_walk,0,0,70,do_not_walk,0,0,70,do_not_walk,0,0,70,do_not_walk,50,50,70,
2023-05-09 13:59:45.306330,1683655185.306338,2023-05-09 13:59:45.305889,1683655185.305894,0,2780,72,185399,45305,permissive_yellow,0,0,71,green,0,0,71,red,50,50,71,red,50,50,71,permissive_yellow,0,0,71,green,0,0,71,red,50,50,71,red,50,50,71,do_not_walk,0,0,71,do_not_walk,0,0,71,do_not_walk,0,0,71,do_not_walk,50,50,71,do_not_walk,0,0,71,do_not_walk,0,0,71,do_not_walk,0,0,71,do_not_walk,50,50,71,
2023-05-09 13:59:45.406318,1683655185.4063246,2023-05-09 13:59:45.405872,1683655185.405877,0,2780,73,185399,45405,permissive_yellow,0,0,72,green,0,0,72,red,50,50,72,red,50,50,72,permissive_yellow,0,0,72,green,0,0,72,red,50,50,72,red,50,50,72,do_not_walk,0,0,72,do_not_walk,0,0,72,do_not_walk,0,0,72,do_not_walk,50,50,72,do_not_walk,0,0,72,do_not_walk,0,0,72,do_not_walk,0,0,72,do_not_walk,50,50,72,
2023-05-09 13:59:45.506363,1683655185.506369,2023-05-09 13:59:45.505956,1683655185.505961,0,2780,74,185399,45505,permissive_yellow,0,0,73,green,0,0,73,red,50,50,73,red,50,50,73,permissive_yellow,0,0,73,green,0,0,73,red,50,50,73,red,50,50,73,do_not_walk,0,0,73,do_not_walk,0,0,73,do_not_walk,0,0,73,do_not_walk,50,50,73,do_not_walk,0,0,73,do_not_walk,0,0,73,do_not_walk,0,0,73,do_not_walk,50,50,73,
2023-05-09 13:59:45.606255,1683655185.6062608,2023-05-09 13:59:45.605863,1683655185.605868,0,2780,75,185399,45605,permissive_yellow,0,0,74,green,0,0,74,red,50,50,74,red,50,50,74,permissive_yellow,0,0,74,green,0,0,74,red,50,50,74,red,50,50,74,do_not_walk,0,0,74,do_not_walk,0,0,74,do_not_walk,0,0,74,do_not_walk,50,50,74,do_not_walk,0,0,74,do_not_walk,0,0,74,do_not_walk,0,0,74,do_not_walk,50,50,74,
2023-05-09 13:59:45.707308,1683655185.7073138,2023-05-09 13:59:45.706884,1683655185.706889,0,2780,76,185399,45706,permissive_yellow,0,0,75,green,0,0,75,red,50,50,75,red,50,50,75,permissive_yellow,0,0,75,green,0,0,75,red,50,50,75,red,50,50,75,do_not_walk,0,0,75,do_not_walk,0,0,75,do_not_walk,0,0,75,do_not_walk,50,50,75,do_not_walk,0,0,75,do_not_walk,0,0,75,do_not_walk,0,0,75,do_not_walk,50,50,75,
2023-05-09 13:59:45.806284,1683655185.8062904,2023-05-09 13:59:45.805897,1683655185.805902,0,2780,77,185399,45805,permissive_yellow,0,0,76,green,0,0,76,red,50,50,76,red,50,50,76,permissive_yellow,0,0,76,green,0,0,76,red,50,50,76,red,50,50,76,do_not_walk,0,0,76,do_not_walk,0,0,76,do_not_walk,0,0,76,do_not_walk,50,50,76,do_not_walk,0,0,76,do_not_walk,0,0,76,do_not_walk,0,0,76,do_not_walk,50,50,76,
2023-05-09 13:59:45.906239,1683655185.9062448,2023-05-09 13:59:45.905830,1683655185.905834,0,2780,78,185399,45905,permissive_yellow,0,0,77,green,0,0,77,red,50,50,77,red,50,50,77,permissive_yellow,0,0,77,green,0,0,77,red,50,50,77,red,50,50,77,do_not_walk,0,0,77,do_not_walk,0,0,77,do_not_walk,0,0,77,do_not_walk,50,50,77,do_not_walk,0,0,77,do_not_walk,0,0,77,do_not_walk,0,0,77,do_not_walk,50,50,77,
2023-05-09 13:59:46.006048,1683655186.0060542,2023-05-09 13:59:46.005664,1683655186.005669,0,2780,79,185399,46005,permissive_yellow,0,0,78,green,0,0,78,red,50,50,78,red,50,50,78,permissive_yellow,0,0,78,green,0,0,78,red,50,50,78,red,50,50,78,do_not_walk,0,0,78,do_not_walk,0,0,78,do_not_walk,0,0,78,do_not_walk,50,50,78,do_not_walk,0,0,78,do_not_walk,0,0,78,do_not_walk,0,0,78,do_not_walk,50,50,78,
2023-05-09 13:59:46.106118,1683655186.1061237,2023-05-09 13:59:46.105699,1683655186.105704,0,2780,80,185399,46105,permissive_yellow,0,0,79,green,0,0,79,red,50,50,79,red,50,50,79,permissive_yellow,0,0,79,green,0,0,79,red,50,50,79,red,50,50,79,do_not_walk,0,0,79,do_not_walk,0,0,79,do_not_walk,0,0,79,do_not_walk,50,50,79,do_not_walk,0,0,79,do_not_walk,0,0,79,do_not_walk,0,0,79,do_not_walk,50,50,79,
2023-05-09 13:59:46.206352,1683655186.2063587,2023-05-09 13:59:46.205943,1683655186.205948,0,2780,81,185399,46205,permissive_yellow,0,0,80,green,0,0,80,red,50,50,80,red,50,50,80,permissive_yellow,0,0,80,green,0,0,80,red,50,50,80,red,50,50,80,do_not_walk,0,0,80,do_not_walk,0,0,80,do_not_walk,0,0,80,do_not_walk,50,50,80,do_not_walk,0,0,80,do_not_walk,0,0,80,do_not_walk,0,0,80,do_not_walk,50,50,80,
2023-05-09 13:59:46.306060,1683655186.3060663,2023-05-09 13:59:46.305660,1683655186.305664,0,2780,82,185399,46305,permissive_yellow,0,0,81,green,0,0,81,red,50,50,81,red,50,50,81,permissive_yellow,0,0,81,green,0,0,81,red,50,50,81,red,50,50,81,do_not_walk,0,0,81,do_not_walk,0,0,81,do_not_walk,0,0,81,do_not_walk,50,50,81,do_not_walk,0,0,81,do_not_walk,0,0,81,do_not_walk,0,0,81,do_not_walk,50,50,81,
2023-05-09 13:59:46.406229,1683655186.4062347,2023-05-09 13:59:46.405829,1683655186.405833,0,2780,83,185399,46405,permissive_yellow,0,0,82,green,0,0,82,red,50,50,82,red,50,50,82,permissive_yellow,0,0,82,green,0,0,82,red,50,50,82,red,50,50,82,do_not_walk,0,0,82,do_not_walk,0,0,82,do_not_walk,0,0,82,do_not_walk,50,50,82,do_not_walk,0,0,82,do_not_walk,0,0,82,do_not_walk,0,0,82,do_not_walk,50,50,82,
2023-05-09 13:59:46.506095,1683655186.5061011,2023-05-09 13:59:46.505682,1683655186.505687,0,2780,84,185399,46505,permissive_yellow,0,0,83,green,0,0,83,red,50,50,83,red,50,50,83,permissive_yellow,0,0,83,green,0,0,83,red,50,50,83,red,50,50,83,do_not_walk,0,0,83,do_not_walk,0,0,83,do_not_walk,0,0,83,do_not_walk,50,50,83,do_not_walk,0,0,83,do_not_walk,0,0,83,do_not_walk,0,0,83,do_not_walk,50,50,83,
2023-05-09 13:59:46.606053,1683655186.6060586,2023-05-09 13:59:46.605682,1683655186.605687,0,2780,85,185399,46605,permissive_yellow,0,0,84,green,0,0,84,red,50,50,84,red,50,50,84,permissive_yellow,0,0,84,green,0,0,84,red,50,50,84,red,50,50,84,do_not_walk,0,0,84,do_not_walk,0,0,84,do_not_walk,0,0,84,do_not_walk,50,50,84,do_not_walk,0,0,84,do_not_walk,0,0,84,do_not_walk,0,0,84,do_not_walk,50,50,84,
2023-05-09 13:59:46.707287,1683655186.7072926,2023-05-09 13:59:46.706889,1683655186.706894,0,2780,86,185399,46706,permissive_yellow,0,0,85,green,0,0,85,red,50,50,85,red,50,50,85,permissive_yellow,0,0,85,green,0,0,85,red,50,50,85,red,50,50,85,do_not_walk,0,0,85,do_not_walk,0,0,85,do_not_walk,0,0,85,do_not_walk,50,50,85,do_not_walk,0,0,85,do_not_walk,0,0,85,do_not_walk,0,0,85,do_not_walk,50,50,85,
2023-05-09 13:59:46.806329,1683655186.806334,2023-05-09 13:59:46.805934,1683655186.805939,0,2780,87,185399,46805,permissive_yellow,0,0,86,green,0,0,86,red,50,50,86,red,50,50,86,permissive_yellow,0,0,86,green,0,0,86,red,50,50,86,red,50,50,86,do_not_walk,0,0,86,do_not_walk,0,0,86,do_not_walk,0,0,86,do_not_walk,50,50,86,do_not_walk,0,0,86,do_not_walk,0,0,86,do_not_walk,0,0,86,do_not_walk,50,50,86,
2023-05-09 13:59:46.906303,1683655186.906309,2023-05-09 13:59:46.905903,1683655186.905907,0,2780,88,185399,46905,permissive_yellow,0,0,87,green,0,0,87,red,50,50,87,red,50,50,87,permissive_yellow,0,0,87,green,0,0,87,red,50,50,87,red,50,50,87,do_not_walk,0,0,87,do_not_walk,0,0,87,do_not_walk,0,0,87,do_not_walk,50,50,87,do_not_walk,0,0,87,do_not_walk,0,0,87,do_not_walk,0,0,87,do_not_walk,50,50,87,
2023-05-09 13:59:47.006143,1683655187.0061488,2023-05-09 13:59:47.005742,1683655187.005746,0,2780,89,185399,47005,permissive_yellow,0,0,88,green,0,0,88,red,50,50,88,red,50,50,88,permissive_yellow,0,0,88,green,0,0,88,red,50,50,88,red,50,50,88,do_not_walk,0,0,88,do_not_walk,0,0,88,do_not_walk,0,0,88,do_not_walk,50,50,88,do_not_walk,0,0,88,do_not_walk,0,0,88,do_not_walk,0,0,88,do_not_walk,50,50,88,
2023-05-09 13:59:47.106253,1683655187.1062593,2023-05-09 13:59:47.105867,1683655187.105871,0,2780,90,185399,47105,permissive_yellow,0,0,89,green,0,0,89,red,50,50,89,red,50,50,89,permissive_yellow,0,0,89,green,0,0,89,red,50,50,89,red,50,50,89,do_not_walk,0,0,89,do_not_walk,0,0,89,do_not_walk,0,0,89,do_not_walk,50,50,89,do_not_walk,0,0,89,do_not_walk,0,0,89,do_not_walk,0,0,89,do_not_walk,50,50,89,
2023-05-09 13:59:47.206512,1683655187.2065208,2023-05-09 13:59:47.206045,1683655187.206051,0,2780,91,185399,47205,permissive_yellow,0,0,90,green,0,0,90,red,50,50,90,red,50,50,90,permissive_yellow,0,0,90,green,0,0,90,red,50,50,90,red,50,50,90,do_not_walk,0,0,90,do_not_walk,0,0,90,do_not_walk,0,0,90,do_not_walk,50,50,90,do_not_walk,0,0,90,do_not_walk,0,0,90,do_not_walk,0,0,90,do_not_walk,50,50,90,
2023-05-09 13:59:47.306221,1683655187.3062298,2023-05-09 13:59:47.305768,1683655187.305774,0,2780,92,185399,47305,permissive_yellow,0,0,91,green,0,0,91,red,50,50,91,red,50,50,91,permissive_yellow,0,0,91,green,0,0,91,red,50,50,91,red,50,50,91,do_not_walk,0,0,91,do_not_walk,0,0,91,do_not_walk,0,0,91,do_not_walk,50,50,91,do_not_walk,0,0,91,do_not_walk,0,0,91,do_not_walk,0,0,91,do_not_walk,50,50,91,
2023-05-09 13:59:47.406476,1683655187.406485,2023-05-09 13:59:47.406010,1683655187.406015,0,2780,93,185399,47405,permissive_yellow,0,0,92,green,0,0,92,red,50,50,92,red,50,50,92,permissive_yellow,0,0,92,green,0,0,92,red,50,50,92,red,50,50,92,do_not_walk,0,0,92,do_not_walk,0,0,92,do_not_walk,0,0,92,do_not_walk,50,50,92,do_not_walk,0,0,92,do_not_walk,0,0,92,do_not_walk,0,0,92,do_not_walk,50,50,92,
2023-05-09 13:59:47.506394,1683655187.5064018,2023-05-09 13:59:47.505949,1683655187.505955,0,2780,94,185399,47505,permissive_yellow,0,0,93,green,0,0,93,red,50,50,93,red,50,50,93,permissive_yellow,0,0,93,green,0,0,93,red,50,50,93,red,50,50,93,do_not_walk,0,0,93,do_not_walk,0,0,93,do_not_walk,0,0,93,do_not_walk,50,50,93,do_not_walk,0,0,93,do_not_walk,0,0,93,do_not_walk,0,0,93,do_not_walk,50,50,93,
2023-05-09 13:59:47.606347,1683655187.6063552,2023-05-09 13:59:47.605894,1683655187.605901,0,2780,95,185399,47605,permissive_yellow,0,0,94,green,0,0,94,red,50,50,94,red,50,50,94,permissive_yellow,0,0,94,green,0,0,94,red,50,50,94,red,50,50,94,do_not_walk,0,0,94,do_not_walk,0,0,94,do_not_walk,0,0,94,do_not_walk,50,50,94,do_not_walk,0,0,94,do_not_walk,0,0,94,do_not_walk,0,0,94,do_not_walk,50,50,94,
2023-05-09 13:59:47.707731,1683655187.7077394,2023-05-09 13:59:47.707201,1683655187.707208,0,2780,96,185399,47706,permissive_yellow,0,0,95,green,0,0,95,red,50,50,95,red,50,50,95,permissive_yellow,0,0,95,green,0,0,95,red,50,50,95,red,50,50,95,do_not_walk,0,0,95,do_not_walk,0,0,95,do_not_walk,0,0,95,do_not_walk,50,50,95,do_not_walk,0,0,95,do_not_walk,0,0,95,do_not_walk,0,0,95,do_not_walk,50,50,95,
2023-05-09 13:59:47.806443,1683655187.806451,2023-05-09 13:59:47.805996,1683655187.806001,0,2780,97,185399,47805,permissive_yellow,0,0,96,green,0,0,96,red,50,50,96,red,50,50,96,permissive_yellow,0,0,96,green,0,0,96,red,50,50,96,red,50,50,96,do_not_walk,0,0,96,do_not_walk,0,0,96,do_not_walk,0,0,96,do_not_walk,50,50,96,do_not_walk,0,0,96,do_not_walk,0,0,96,do_not_walk,0,0,96,do_not_walk,50,50,96,
2023-05-09 13:59:47.906335,1683655187.906341,2023-05-09 13:59:47.905925,1683655187.90593,0,2780,98,185399,47905,permissive_yellow,0,0,97,green,0,0,97,red,50,50,97,red,50,50,97,permissive_yellow,0,0,97,green,0,0,97,red,50,50,97,red,50,50,97,do_not_walk,0,0,97,do_not_walk,0,0,97,do_not_walk,0,0,97,do_not_walk,50,50,97,do_not_walk,0,0,97,do_not_walk,0,0,97,do_not_walk,0,0,97,do_not_walk,50,50,97,
2023-05-09 13:59:48.006310,1683655188.0063157,2023-05-09 13:59:48.005930,1683655188.005934,0,2780,99,185399,48005,permissive_yellow,0,0,98,green,0,0,98,red,50,50,98,red,50,50,98,permissive_yellow,0,0,98,green,0,0,98,red,50,50,98,red,50,50,98,do_not_walk,0,0,98,do_not_walk,0,0,98,do_not_walk,0,0,98,do_not_walk,50,50,98,do_not_walk,0,0,98,do_not_walk,0,0,98,do_not_walk,0,0,98,do_not_walk,50,50,98,
2023-05-09 13:59:48.106223,1683655188.1062279,2023-05-09 13:59:48.105840,1683655188.105844,0,2780,100,185399,48105,permissive_yellow,0,0,99,green,0,0,99,red,50,50,99,red,50,50,99,permissive_yellow,0,0,99,green,0,0,99,red,50,50,99,red,50,50,99,do_not_walk,0,0,99,do_not_walk,0,0,99,do_not_walk,0,0,99,do_not_walk,50,50,99,do_not_walk,0,0,99,do_not_walk,0,0,99,do_not_walk,0,0,99,do_not_walk,50,50,99,
2023-05-09 13:59:48.206301,1683655188.2063065,2023-05-09 13:59:48.205889,1683655188.205894,0,2780,101,185399,48205,permissive_yellow,0,0,100,green,0,0,100,red,50,50,100,red,50,50,100,permissive_yellow,0,0,100,green,0,0,100,red,50,50,100,red,50,50,100,do_not_walk,0,0,100,do_not_walk,0,0,100,do_not_walk,0,0,100,do_not_walk,50,50,100,do_not_walk,0,0,100,do_not_walk,0,0,100,do_not_walk,0,0,100,do_not_walk,50,50,100,
2023-05-09 13:59:48.306185,1683655188.3061907,2023-05-09 13:59:48.305778,1683655188.305783,0,2780,102,185399,48305,permissive_yellow,0,0,101,green,0,0,101,red,50,50,101,red,50,50,101,permissive_yellow,0,0,101,green,0,0,101,red,50,50,101,red,50,50,101,do_not_walk,0,0,101,do_not_walk,0,0,101,do_not_walk,0,0,101,do_not_walk,50,50,101,do_not_walk,0,0,101,do_not_walk,0,0,101,do_not_walk,0,0,101,do_not_walk,50,50,101,
2023-05-09 13:59:48.406277,1683655188.406282,2023-05-09 13:59:48.405875,1683655188.405879,0,2780,103,185399,48405,permissive_yellow,0,0,102,green,0,0,102,red,50,50,102,red,50,50,102,permissive_yellow,0,0,102,green,0,0,102,red,50,50,102,red,50,50,102,do_not_walk,0,0,102,do_not_walk,0,0,102,do_not_walk,0,0,102,do_not_walk,50,50,102,do_not_walk,0,0,102,do_not_walk,0,0,102,do_not_walk,0,0,102,do_not_walk,50,50,102,
2023-05-09 13:59:48.506304,1683655188.5063093,2023-05-09 13:59:48.505901,1683655188.505906,0,2780,104,185399,48505,permissive_yellow,0,0,103,green,0,0,103,red,50,50,103,red,50,50,103,permissive_yellow,0,0,103,green,0,0,103,red,50,50,103,red,50,50,103,do_not_walk,0,0,103,do_not_walk,0,0,103,do_not_walk,0,0,103,do_not_walk,50,50,103,do_not_walk,0,0,103,do_not_walk,0,0,103,do_not_walk,0,0,103,do_not_walk,50,50,103,
2023-05-09 13:59:48.606219,1683655188.606224,2023-05-09 13:59:48.605825,1683655188.60583,0,2780,105,185399,48605,permissive_yellow,0,0,104,green,0,0,104,red,50,50,104,red,50,50,104,permissive_yellow,0,0,104,green,0,0,104,red,50,50,104,red,50,50,104,do_not_walk,0,0,104,do_not_walk,0,0,104,do_not_walk,0,0,104,do_not_walk,50,50,104,do_not_walk,0,0,104,do_not_walk,0,0,104,do_not_walk,0,0,104,do_not_walk,50,50,104,
2023-05-09 13:59:48.707293,1683655188.707298,2023-05-09 13:59:48.706892,1683655188.706897,0,2780,106,185399,48706,permissive_yellow,0,0,105,green,0,0,105,red,50,50,105,red,50,50,105,permissive_yellow,0,0,105,green,0,0,105,red,50,50,105,red,50,50,105,do_not_walk,0,0,105,do_not_walk,0,0,105,do_not_walk,0,0,105,do_not_walk,50,50,105,do_not_walk,0,0,105,do_not_walk,0,0,105,do_not_walk,0,0,105,do_not_walk,50,50,105,
2023-05-09 13:59:48.806320,1683655188.8063254,2023-05-09 13:59:48.805915,1683655188.805919,0,2780,107,185399,48805,permissive_yellow,0,0,106,green,0,0,106,red,50,50,106,red,50,50,106,permissive_yellow,0,0,106,green,0,0,106,red,50,50,106,red,50,50,106,do_not_walk,0,0,106,do_not_walk,0,0,106,do_not_walk,0,0,106,do_not_walk,50,50,106,do_not_walk,0,0,106,do_not_walk,0,0,106,do_not_walk,0,0,106,do_not_walk,50,50,106,
